time,temperature,rh,windspd,windir,ws100,pars,vis,flowcapt,windgus
1/5/2022 16:51,-23.83333333,77,11.220704,348,0,15,2623,0.019,12.561824
1/5/2022 16:52,-23.83333333,77,10.013696,348.8,0,10,2508,0.005,11.444224
1/5/2022 16:53,-23.77777778,77.2,11.310112,352.4,0,15,2635,0.015,12.785344
1/5/2022 16:54,-23.77777778,77.1,11.891264,349.5,0,15,2583,0.022,13.232384
1/5/2022 16:55,-23.88888889,76.8,11.578336,350.3,0,20,2775,0.016,12.606528
1/5/2022 16:56,-23.94444444,76.7,10.907776,349.2,0,14,2789,0.01,12.159488
1/5/2022 16:57,-23.94444444,76.8,9.83488,353.7,0,14,2973,0.005,11.265408
1/5/2022 16:58,-23.88888889,77,10.818368,349.1,0,15,3027,0.01,12.51712
1/5/2022 16:59,-23.88888889,77.2,9.879584,346.2,0,32,3233,0.005,11.712448
1/5/2022 17:00,-23.83333333,77.4,10.594848,344,0,48,3416,0.007,12.114784
1/5/2022 17:01,-23.77777778,77.6,10.326624,344.2,0,41,3417,0.008,11.757152
1/5/2022 17:02,-23.77777778,77.7,9.61136,345.4,0,22,3548,0.003,10.863072
1/5/2022 17:03,-23.77777778,77.6,10.72896,345.8,0,100,3548,0.02,11.935968
1/5/2022 17:04,-23.77777778,77.5,11.086592,348.5,0,70,3186,0.029,12.561824
1/5/2022 17:05,-23.83333333,77.3,10.550144,344.4,0,19,3034,0.019,11.980672
1/5/2022 17:06,-23.83333333,77.1,10.72896,349.6,0,27,2981,0.011,12.606528
1/5/2022 17:07,-23.83333333,77.1,10.147808,351.1,0,15,2722,0.007,11.935968
1/5/2022 17:08,-23.83333333,77.1,11.265408,348.5,0,29,2591,0.023,13.321792
1/5/2022 17:09,-23.83333333,77.1,11.578336,346,0,17,2752,0.019,13.366496
1/5/2022 17:10,-23.83333333,77,12.2936,347.1,0,34,2630,0.025,13.455904
1/5/2022 17:11,-23.88888889,76.9,11.533632,344,0,21,2683,0.013,12.51712
1/5/2022 17:12,-23.88888889,76.9,12.2936,346.1,0,35,2569,0.032,13.813536
1/5/2022 17:13,-23.88888889,76.9,12.427712,352.6,0,42,2462,0.058,13.947648
1/5/2022 17:14,-23.88888889,76.8,12.383008,347.4,0,46,2280,0.063,14.662912
1/5/2022 17:15,-23.88888889,76.6,11.980672,349.4,0,37,2281,0.045,13.85824
1/5/2022 17:16,-23.88888889,76.5,13.053568,348.3,0,44,2084,0.076,14.662912
1/5/2022 17:17,-23.88888889,76.3,12.606528,349.4,0,22,2115,0.043,14.171168
1/5/2022 17:18,-23.94444444,76.1,12.427712,353.3,0,38,2114,0.049,14.126464
1/5/2022 17:19,-23.94444444,76.1,11.935968,349,0,42,2168,0.035,13.590016
1/5/2022 17:20,-23.94444444,76.2,11.712448,347.8,0,38,2290,0.027,13.947648
1/5/2022 17:21,-23.94444444,76.3,12.07008,346,0,27,2493,0.024,13.232384
1/5/2022 17:22,-23.94444444,76.4,11.488928,348.2,0,21,2637,0.015,12.874752
1/5/2022 17:23,-23.94444444,76.4,10.416032,348.1,0,22,2935,0.009,11.980672
1/5/2022 17:24,-23.88888889,76.6,11.39952,344.1,0,32,3134,0.013,12.561824
1/5/2022 17:25,-23.77777778,76.9,10.237216,342.3,0,15,3126,0.013,12.919456
1/5/2022 17:26,-23.66666667,77.2,10.460736,347.4,0,24,3348,0.006,11.533632
1/5/2022 17:27,-23.66666667,77.3,10.907776,348.4,0,22,3518,0.015,12.383008
1/5/2022 17:28,-23.72222222,77.1,12.248896,349.6,0,61,3378,0.056,14.126464
1/5/2022 17:29,-23.77777778,76.8,12.2936,347.7,0,37,3202,0.037,13.142976
1/5/2022 17:30,-23.77777778,76.5,13.500608,344,0,81,3159,0.08,15.19936
1/5/2022 17:31,-23.83333333,76.2,12.74064,343.5,0,40,2662,0.057,15.42288
1/5/2022 17:32,-23.83333333,76.2,12.025376,343.2,0,29,2251,0.037,14.037056
1/5/2022 17:33,-23.83333333,76.2,12.025376,343.2,0,33,2158,0.013,14.037056
1/5/2022 17:34,-23.83333333,76.2,12.025376,343.2,0,19,2410,0.007,14.037056
1/5/2022 17:35,-23.83333333,76.2,12.025376,343.2,0,33,2493,0.012,14.037056
1/5/2022 17:36,-23.83333333,76.5,11.488928,347.5,0,18,2935,0.011,12.159488
1/5/2022 17:37,-23.83333333,76.4,12.919456,348.3,0,43,3027,0.056,13.724128
1/5/2022 17:38,-23.83333333,76.4,12.919456,348.3,0,21,2973,0.022,12.51712
1/5/2022 17:39,-23.83333333,76.4,12.919456,348.3,0,21,2889,0.015,12.51712
1/5/2022 17:40,-23.83333333,76.4,12.919456,348.3,0,14,2966,0.01,12.51712
1/5/2022 17:41,-23.88888889,76.6,11.667744,347.3,0,41,2890,0.017,12.51712
1/5/2022 17:42,-23.88888889,76.6,10.550144,345.4,0,29,3011,0.007,11.980672
1/5/2022 17:43,-23.83333333,76.7,10.013696,347.2,0,36,3265,0.006,11.712448
1/5/2022 17:44,-23.83333333,77,11.041888,348.5,0,34,3217,0.011,12.785344
1/5/2022 17:45,-23.83333333,76.8,11.62304,351.3,0,47,3325,0.025,13.008864
1/5/2022 17:46,-23.88888889,76.3,11.310112,347.9,0,22,3602,0.023,13.008864
1/5/2022 17:47,-23.88888889,76.2,12.830048,345.7,0,23,3525,0.062,14.215872
1/5/2022 17:48,-23.88888889,76.2,12.830048,345.7,0,32,3294,0.026,14.215872
1/5/2022 17:49,-23.88888889,76.2,12.830048,345.7,0,25,3247,0.021,14.215872
1/5/2022 17:50,-23.88888889,76.2,12.830048,345.7,0,60,2904,0.058,14.215872
1/5/2022 17:51,-23.88888889,76.2,12.830048,345.7,0,48,2402,0.027,14.215872
1/5/2022 17:52,-23.88888889,76.5,11.801856,352.5,0,46,2357,0.027,12.830048
1/5/2022 17:53,-23.88888889,76.6,10.192512,351.4,0,12,2470,0.007,12.07008
1/5/2022 17:54,-23.88888889,76.8,10.50544,350.2,0,39,2600,0.009,12.51712
1/5/2022 17:55,-23.83333333,77.1,10.773664,348.4,0,64,2844,0.007,11.980672
1/5/2022 17:56,-23.83333333,77.1,10.863072,349.8,0,50,3044,0.008,12.51712
1/5/2022 17:57,-23.77777778,77.1,11.220704,348.6,0,56,3141,0.016,12.159488
1/5/2022 17:58,-23.83333333,77.1,10.192512,346.1,0,52,3126,0.007,11.533632
1/5/2022 17:59,-23.77777778,77.2,9.566656,347.5,0,50,3071,0.005,11.265408
1/5/2022 18:00,-23.77777778,77.3,10.0584,345.7,0,87,3064,0.008,11.712448
1/5/2022 18:01,-23.77777778,77.2,8.761984,351.7,0,99,3186,0.005,9.700768
1/5/2022 18:02,-23.77777778,77.3,10.460736,348.4,0,173,3247,0.014,11.488928
1/5/2022 18:03,-23.72222222,77.4,9.879584,351.7,0,151,3185,0.014,10.95248
1/5/2022 18:04,-23.72222222,77.4,10.013696,347.3,0,54,3218,0.012,13.366496
1/5/2022 18:05,-23.72222222,77.5,11.041888,346.3,0,86,3065,0.018,12.561824
1/5/2022 18:06,-23.72222222,77.5,11.488928,344.8,0,96,2661,0.026,12.74064
1/5/2022 18:07,-23.72222222,77.5,11.131296,347.6,0,31,2411,0.017,12.427712
1/5/2022 18:08,-23.72222222,77.4,11.39952,345.5,0,23,2319,0.021,13.142976
1/5/2022 18:09,-23.72222222,77.4,10.326624,351.8,0,22,2114,0.015,12.561824
1/5/2022 18:10,-23.72222222,77.3,12.07008,344.4,0,23,2130,0.032,13.500608
1/5/2022 18:11,-23.77777778,76.9,11.39952,353.7,0,19,2288,0.02,12.338304
1/5/2022 18:12,-23.83333333,76.7,12.159488,350.5,0,23,2493,0.026,13.008864
1/5/2022 18:13,-23.88888889,76.5,10.684256,349.5,0,13,2721,0.01,12.07008
1/5/2022 18:14,-23.88888889,76.5,10.550144,352.4,0,35,19993,0.01,11.935968
1/5/2022 18:15,-23.88888889,76.6,10.72896,350.9,0,57,19993,0.011,11.62304
1/5/2022 18:16,-23.88888889,76.7,10.192512,354.2,0,35,19992,0.012,11.891264
1/5/2022 18:17,-23.88888889,76.8,10.371328,346,0,24,19992,0.007,12.561824
1/5/2022 18:18,-23.77777778,77.2,11.488928,343.9,0,23,19990,0.011,13.008864
1/5/2022 18:19,-23.77777778,77.2,11.488928,343.9,0,39,2873,0.017,12.51712
1/5/2022 18:20,-23.77777778,77.1,10.192512,348.8,0,37,2852,0.011,13.142976
1/5/2022 18:21,-23.77777778,77,10.95248,350.2,0,55,2905,0.012,12.383008
1/5/2022 18:22,-23.77777778,77,11.667744,348.4,0,13,2881,0.02,13.098272
1/5/2022 18:23,-23.83333333,76.8,11.533632,347.9,0,7,2952,0.018,13.008864
1/5/2022 18:24,-23.88888889,76.5,10.818368,351.2,0,12,3472,0.008,12.606528
1/5/2022 18:25,-23.88888889,76.5,11.533632,343.1,0,20,3448,0.017,12.874752
1/5/2022 18:26,-23.83333333,76.7,11.265408,343,0,20,3363,0.019,12.383008
1/5/2022 18:27,-23.83333333,76.7,12.07008,342.8,0,26,3256,0.028,13.277088
1/5/2022 18:28,-23.83333333,76.7,12.248896,343.1,0,34,3064,0.024,13.366496
1/5/2022 18:29,-23.83333333,76.6,11.533632,347.7,0,12,2599,0.017,13.098272
1/5/2022 18:30,-23.83333333,76.6,9.83488,351.7,0,11,2881,0.007,11.62304
1/5/2022 18:31,-23.83333333,76.5,10.95248,354.9,0,14,3363,0.02,13.768832
1/5/2022 18:32,-23.88888889,76.2,11.131296,352.3,0,15,3486,0.019,13.277088
1/5/2022 18:33,-23.88888889,76,10.416032,351.9,0,10,3833,0.008,12.248896
1/5/2022 18:34,-23.88888889,76.1,11.444224,348.8,0,13,4046,0.014,12.561824
1/5/2022 18:35,-23.88888889,76.2,12.114784,348.8,0,23,3888,0.027,13.232384
1/5/2022 18:36,-23.94444444,76,11.667744,349.3,0,17,3519,0.025,12.830048
1/5/2022 18:37,-23.94444444,75.8,11.533632,347.5,0,26,3677,0.019,12.338304
1/5/2022 18:38,-23.94444444,75.7,10.997184,346.5,0,17,3557,0.013,12.830048
1/5/2022 18:39,-23.94444444,75.8,10.460736,353.8,0,6,3764,0.008,11.712448
1/5/2022 18:40,-23.94444444,75.9,11.354816,355.7,0,14,3811,0.013,12.919456
1/5/2022 18:41,-23.94444444,76,10.72896,359.7,0,10,4018,0.007,12.427712
1/5/2022 18:42,-23.94444444,76.1,10.997184,355.8,0,21,4149,0.011,12.874752
1/5/2022 18:43,-23.94444444,76.3,10.907776,353.3,0,50,4462,0.012,12.785344
1/5/2022 18:44,-23.94444444,76.4,11.220704,353.9,0,26,4094,0.016,13.098272
1/5/2022 18:45,-23.94444444,76.5,11.086592,355.7,0,48,3862,0.015,12.427712
1/5/2022 18:46,-23.94444444,76.6,12.07008,357.1,0,30,3556,0.022,13.366496
1/5/2022 18:47,-23.94444444,76.5,10.818368,348,0,49,3456,0.01,12.74064
1/5/2022 18:48,-23.94444444,76.5,10.550144,348.6,0,25,3286,0.007,11.757152
1/5/2022 18:49,-23.88888889,76.7,10.50544,357.5,0,32,3526,0.009,12.606528
1/5/2022 18:50,-23.88888889,76.8,10.460736,358.9,0,32,19993,0.009,12.338304
1/5/2022 18:51,-23.88888889,76.8,10.416032,354,0,38,19992,0.01,11.444224
1/5/2022 18:52,-23.83333333,77,11.980672,352.3,0,60,19993,0.041,13.321792
1/5/2022 18:53,-23.88888889,76.8,11.086592,356.5,0,21,19993,0.019,13.321792
1/5/2022 18:54,-23.88888889,76.7,11.39952,0,0,70,19994,0.015,12.204192
1/5/2022 18:55,-23.88888889,76.7,10.237216,353.7,0,118,19993,0.01,11.176
1/5/2022 18:56,-23.88888889,76.8,9.968992,353.2,0,82,19993,0.012,10.863072
1/5/2022 18:57,-23.83333333,77,10.773664,351.6,0,30,19992,0.01,12.114784
1/5/2022 18:58,-23.83333333,77.1,10.907776,356.3,0,53,19993,0.027,12.159488
1/5/2022 18:59,-23.83333333,77,10.907776,356.5,0,24,19992,0.017,12.248896
1/5/2022 19:00,-23.88888889,76.9,11.310112,350.6,0,15,2950,0.016,12.383008
1/5/2022 19:01,-23.83333333,76.7,10.818368,348.4,0,9,2873,0.014,11.935968
1/5/2022 19:02,-23.94444444,76.4,11.041888,350.2,0,25,3648,0.008,12.561824
1/5/2022 19:03,-23.94444444,76.3,10.907776,351.3,0,7,19993,0.007,12.204192
1/5/2022 19:04,-23.94444444,76.2,10.684256,354.9,0,13,19993,0.007,11.533632
1/5/2022 19:05,-23.94444444,76.3,10.594848,354,0,30,19993,0.006,12.07008
1/5/2022 19:06,-23.94444444,76.3,11.757152,352.7,0,15,19992,0.02,12.651232
1/5/2022 19:07,-23.94444444,76.4,9.521952,349.9,0,7,19992,0.002,11.980672
1/5/2022 19:08,-23.83333333,76.7,10.818368,347.8,0,16,4975,0.013,12.785344
1/5/2022 19:09,-23.83333333,77,9.968992,347.3,0,12,4369,0.005,11.488928
1/5/2022 19:10,-23.77777778,77,10.28192,350.9,0,28,19993,0.007,11.176
1/5/2022 19:11,-23.83333333,76.8,9.030208,350.4,0,35,19993,0.004,10.997184
1/5/2022 19:12,-23.83333333,76.9,9.521952,347.1,0,45,19994,0.003,11.533632
1/5/2022 19:13,-23.72222222,77.2,11.265408,348.8,0,19,19992,0.013,12.338304
1/5/2022 19:14,-23.77777778,76.9,11.131296,348.1,0,11,19993,0.016,12.830048
1/5/2022 19:15,-23.83333333,76.4,11.935968,343.5,0,10,19993,0.019,13.053568
1/5/2022 19:16,-23.83333333,76.3,10.997184,342.3,0,14,19992,0.009,12.07008
1/5/2022 19:17,-23.83333333,76.2,10.594848,345.7,0,12,19993,0.011,11.220704
1/5/2022 19:18,-23.88888889,76.3,11.176,348.7,0,15,19992,0.008,12.159488
1/5/2022 19:19,-23.88888889,76.1,10.863072,346.1,0,24,19992,0.008,12.606528
1/5/2022 19:20,-23.88888889,76.1,10.818368,346.5,0,18,19991,0.012,12.159488
1/5/2022 19:21,-23.88888889,76.2,11.310112,342.6,0,36,19991,0.018,12.785344
1/5/2022 19:22,-23.83333333,76.4,11.533632,342.6,0,17,19992,0.015,12.651232
1/5/2022 19:23,-23.83333333,76.4,10.326624,344.2,0,20,19993,0.008,11.39952
1/5/2022 19:24,-23.83333333,76.5,11.086592,345,0,34,19993,0.012,11.757152
1/5/2022 19:25,-23.88888889,76.5,10.192512,345.2,0,57,19993,0.009,10.95248
1/5/2022 19:26,-23.88888889,76.5,10.237216,347.6,0,70,19992,0.011,11.444224
1/5/2022 19:27,-23.88888889,76.6,11.354816,345.2,0,32,19991,0.015,12.561824
1/5/2022 19:28,-23.88888889,76.6,11.086592,345.1,0,14,19991,0.011,12.248896
1/5/2022 19:29,-23.88888889,76.6,10.907776,342.3,0,9,19993,0.007,12.383008
1/5/2022 19:30,-23.88888889,76.6,10.416032,341.4,0,18,19992,0.018,12.919456
1/5/2022 19:31,-23.83333333,76.8,11.891264,344.6,0,15,19992,0.029,13.277088
1/5/2022 19:32,-23.83333333,76.7,11.131296,347.3,0,10,19993,0.009,12.338304
1/5/2022 19:33,-23.88888889,76.6,11.220704,346.5,0,9,19992,0.009,12.338304
1/5/2022 19:34,-24,76.3,11.041888,347.5,0,17,19991,0.007,12.159488
1/5/2022 19:35,-24,76.1,10.72896,347.5,0,11,19991,0.008,12.07008
1/5/2022 19:36,-24,76.1,10.684256,351.3,0,11,19991,0.007,12.383008
1/5/2022 19:37,-24,76.1,10.684256,350.3,0,14,19992,0.005,11.757152
1/5/2022 19:38,-24,76.1,10.192512,348.9,0,11,19992,0.005,11.265408
1/5/2022 19:39,-24,76.1,10.192512,348.9,0,20,5013,0.008,11.265408
1/5/2022 19:40,-24,76.1,10.192512,348.9,0,17,4660,0.007,11.265408
1/5/2022 19:41,-24,76.1,9.432544,344,0,12,19992,0.002,10.863072
1/5/2022 19:42,-23.94444444,76.4,11.041888,339.2,0,0,19993,0.011,12.606528
1/5/2022 19:43,-23.83333333,76.7,10.997184,340.8,0,9,19992,0.009,11.935968
1/5/2022 19:44,-23.83333333,76.8,9.968992,343.9,0,28,19993,0.005,11.62304
1/5/2022 19:45,-23.83333333,76.8,9.968992,343.4,0,13,19992,0.005,11.265408
1/5/2022 19:46,-23.83333333,76.7,11.086592,343.5,0,10,19992,0.009,11.980672
1/5/2022 19:47,-23.88888889,76.5,10.72896,338.7,0,25,3826,0.01,11.935968
1/5/2022 19:48,-23.88888889,76.5,10.72896,338.7,0,16,3579,0.018,11.935968
1/5/2022 19:49,-23.88888889,76.5,10.72896,338.7,0,13,3424,0.016,11.935968
1/5/2022 19:50,-23.88888889,76.5,10.72896,338.7,0,14,3125,0.012,11.935968
1/5/2022 19:51,-24,76.2,11.041888,345.9,0,36,2806,0.009,12.159488
1/5/2022 19:52,-24.05555556,76.2,10.72896,347,0,35,2906,0.008,11.712448
1/5/2022 19:53,-24.05555556,76.2,10.773664,349.4,0,67,3064,0.007,11.891264
1/5/2022 19:54,-24.05555556,76.3,9.879584,349.3,0,159,3246,0.01,10.773664
1/5/2022 19:55,-24.05555556,76.4,9.477248,345.7,0,119,3378,0.005,10.639552
1/5/2022 19:56,-24.05555556,76.7,11.578336,348.8,0,151,3326,0.029,12.51712
1/5/2022 19:57,-24.05555556,76.7,10.773664,348.1,0,67,3081,0.012,12.114784
1/5/2022 19:58,-24.11111111,76.6,11.533632,341.1,0,15,2975,0.015,12.606528
1/5/2022 19:59,-24.05555556,76.7,11.265408,338.8,0,17,2690,0.011,12.427712
1/5/2022 20:00,-24.05555556,76.8,10.460736,338,0,18,2608,0.005,11.757152
1/5/2022 20:01,-24.05555556,76.8,10.550144,339.4,0,6,2774,0.005,11.265408
1/5/2022 20:02,-24.05555556,76.8,10.773664,344.8,0,12,3035,0.006,12.07008
1/5/2022 20:03,-24.05555556,76.6,10.50544,344.9,0,23,3303,0.006,11.935968
1/5/2022 20:04,-24.05555556,76.5,10.639552,341,0,23,3541,0.009,12.114784
1/5/2022 20:05,-24.11111111,76.5,11.488928,345.3,0,16,3556,0.018,13.098272
1/5/2022 20:06,-24.11111111,76.2,11.220704,350.6,0,26,3526,0.013,13.098272
1/5/2022 20:07,-24.22222222,75.8,11.712448,349.7,0,15,3471,0.021,13.500608
1/5/2022 20:08,-24.27777778,75.6,12.561824,346.3,0,31,3165,0.033,13.545312
1/5/2022 20:09,-24.33333333,75.4,11.220704,343.1,0,13,3028,0.011,12.561824
1/5/2022 20:10,-24.33333333,75.6,10.103104,348.5,0,4,3036,0.003,11.488928
1/5/2022 20:11,-24.27777778,75.9,10.237216,347.5,0,13,3302,0.006,11.444224
1/5/2022 20:12,-24.27777778,76,10.639552,348.6,0,6,3479,0.006,11.444224
1/5/2022 20:13,-24.27777778,76.1,10.550144,344.4,0,7,3809,0.006,11.712448
1/5/2022 20:14,-24.33333333,76.2,9.61136,342.2,0,6,4285,0.002,10.50544
1/5/2022 20:15,-24.22222222,76.5,9.521952,345.1,0,1,4814,0.001,11.488928
1/5/2022 20:16,-24.16666667,76.8,11.310112,346.5,0,2,4875,0.01,12.919456
1/5/2022 20:17,-24.16666667,76.6,10.639552,345.3,0,9,4728,0.01,12.427712
1/5/2022 20:18,-24.16666667,76.5,10.72896,345.8,0,3,4670,0.006,11.667744
1/5/2022 20:19,-24.16666667,76.4,10.0584,346.4,0,3,4401,0.005,11.533632
1/5/2022 20:20,-24.16666667,76.4,10.550144,340.2,0,2,4054,0.008,12.07008
1/5/2022 20:21,-24.11111111,76.6,11.131296,341.6,0,8,3795,0.011,12.74064
1/5/2022 20:22,-24.11111111,76.4,10.147808,343.9,0,0,3969,0.003,11.310112
1/5/2022 20:23,-24.16666667,76.3,10.371328,339.5,0,7,3862,0.008,11.667744
1/5/2022 20:24,-24.11111111,76.4,10.0584,337.1,0,7,3692,0.007,11.488928
1/5/2022 20:25,-24.16666667,76.5,10.326624,333.1,0,5,3633,0.005,11.62304
1/5/2022 20:26,-24.16666667,76.4,9.521952,335.4,0,7,3856,0.003,11.265408
1/5/2022 20:27,-24.16666667,76.4,10.013696,336.2,0,20,3588,0.005,11.131296
1/5/2022 20:28,-24.16666667,76.7,9.477248,340.5,0,30,3663,0.004,11.041888
1/5/2022 20:29,-24.11111111,76.9,8.71728,338.9,0,20,3917,0.003,11.131296
1/5/2022 20:30,-24.05555556,77.1,9.16432,338.3,0,8,4109,0.001,10.28192
1/5/2022 20:31,-24,77.3,11.086592,349.5,0,13,4061,0.018,12.874752
1/5/2022 20:32,-24.16666667,76.8,10.50544,344.3,0,11,3940,0.008,12.07008
1/5/2022 20:33,-24.16666667,76.6,10.0584,342,0,15,3862,0.006,11.980672
1/5/2022 20:34,-24.16666667,76.8,10.550144,336.5,0,13,3641,0.011,12.248896
1/5/2022 20:35,-24.11111111,76.9,11.220704,339.3,0,6,3142,0.013,12.606528
1/5/2022 20:36,-24.11111111,76.8,11.220704,342.6,0,6,2828,0.012,12.427712
1/5/2022 20:37,-24.16666667,76.5,11.041888,337.4,0,11,3012,0.005,12.338304
1/5/2022 20:38,-24.16666667,76.3,11.041888,336.3,0,4,3005,0.011,12.248896
1/5/2022 20:39,-24.16666667,76.2,10.371328,337.5,0,6,3103,0.004,12.248896
1/5/2022 20:40,-24.16666667,76.2,11.354816,339.1,0,2,3378,0.009,12.159488
1/5/2022 20:41,-24.16666667,76.2,10.863072,339.9,0,0,3763,0.006,11.980672
1/5/2022 20:42,-24.16666667,76,9.879584,340.5,0,8,4209,0.002,11.265408
1/5/2022 20:43,-24.16666667,76,10.460736,344.4,0,4,4531,0.004,11.62304
1/5/2022 20:44,-24.22222222,75.9,10.460736,343.4,0,3,4920,0.004,11.533632
1/5/2022 20:45,-24.22222222,75.9,10.0584,343.5,0,3,5218,0.003,11.041888
1/5/2022 20:46,-24.22222222,76,10.326624,344.7,0,2,5294,0.003,12.204192
1/5/2022 20:47,-24.22222222,76.1,10.639552,335.3,0,2,4998,0.004,12.51712
1/5/2022 20:48,-24.16666667,76.1,11.220704,339,0,4,4776,0.008,12.114784
1/5/2022 20:49,-24.16666667,75.8,10.103104,339.1,0,0,4468,0.004,11.712448
1/5/2022 20:50,-24.16666667,75.7,9.745472,338.3,0,0,4468,0.002,10.594848
1/5/2022 20:51,-24.16666667,75.8,8.672576,339.2,0,0,5012,0.001,10.639552
1/5/2022 20:52,-24.11111111,76,9.83488,333.6,0,4,5316,0.002,10.997184
1/5/2022 20:53,-24.11111111,76.1,9.745472,333.4,0,3,5693,0.001,11.041888
1/5/2022 20:54,-24.11111111,76.1,10.0584,334.2,0,1,5868,0.003,11.310112
1/5/2022 20:55,-24.16666667,75.9,10.72896,341,0,3,5829,0.005,12.338304
1/5/2022 20:56,-24.16666667,75.8,9.700768,334.5,0,5,5507,0.003,11.041888
1/5/2022 20:57,-24.16666667,75.7,11.086592,339.5,0,11,5134,0.009,12.427712
1/5/2022 20:58,-24.22222222,75.7,11.041888,340.2,0,1,4753,0.007,12.919456
1/5/2022 20:59,-24.27777778,75.5,11.176,336.8,0,2,4640,0.006,12.427712
1/5/2022 21:00,-24.27777778,75.4,11.310112,335.7,0,1,4345,0.007,12.383008
1/5/2022 21:01,-24.22222222,75.5,11.131296,335.6,0,0,3841,0.007,12.874752
1/5/2022 21:02,-24.27777778,75.4,11.39952,336.3,0,3,3731,0.008,12.606528
1/5/2022 21:03,-24.27777778,75.4,10.594848,336.6,0,2,3833,0.005,11.667744
1/5/2022 21:04,-24.33333333,75.4,10.013696,336.3,0,3,4217,0.002,11.220704
1/5/2022 21:05,-24.27777778,75.4,10.192512,337,0,3,4731,0.003,11.220704
1/5/2022 21:06,-24.27777778,75.5,11.444224,337.5,0,6,4569,0.017,13.053568
1/5/2022 21:07,-24.27777778,75.5,10.550144,334.3,0,1,4608,0.005,12.51712
1/5/2022 21:08,-24.33333333,75.4,9.83488,338.2,0,1,4844,0.002,10.818368
1/5/2022 21:09,-24.33333333,75.3,10.907776,339.7,0,8,4561,0.006,11.980672
1/5/2022 21:10,-24.33333333,75.3,11.041888,338.7,0,1,4286,0.007,11.84656
1/5/2022 21:11,-24.33333333,75.2,10.684256,339.6,0,1,4592,0.005,11.712448
1/5/2022 21:12,-24.33333333,75.3,9.209024,340.9,0,2,4903,0.001,10.237216
1/5/2022 21:13,-24.27777778,75.8,10.237216,342.9,0,0,4912,0.002,11.667744
1/5/2022 21:14,-24.22222222,75.9,10.28192,344.5,0,2,5227,0.002,11.220704
1/5/2022 21:15,-24.33333333,75.6,10.416032,341.7,0,1,6284,0.002,11.712448
1/5/2022 21:16,-24.33333333,75.5,10.72896,340.6,0,3,6549,0.005,12.114784
1/5/2022 21:17,-24.38888889,75.4,10.50544,340.4,0,2,6467,0.003,11.84656
1/5/2022 21:18,-24.33333333,75.3,11.39952,345.8,0,5,6427,0.01,12.606528
1/5/2022 21:19,-24.38888889,75.1,11.265408,344.4,0,4,5961,0.011,11.935968
1/5/2022 21:20,-24.44444444,74.8,10.147808,342.7,0,2,5174,0.003,11.39952
1/5/2022 21:21,-24.44444444,74.8,10.460736,342.3,0,2,5453,0.004,12.427712
1/5/2022 21:22,-24.38888889,74.7,10.237216,341.3,0,4,5454,0.004,11.444224
1/5/2022 21:23,-24.38888889,74.6,11.39952,341.1,0,4,5249,0.013,12.651232
1/5/2022 21:24,-24.38888889,74.7,10.863072,342.7,0,8,5301,0.006,11.935968
1/5/2022 21:25,-24.38888889,74.6,11.220704,346.1,0,5,5316,0.006,11.891264
1/5/2022 21:26,-24.44444444,74.5,11.086592,345.6,0,5,5080,0.006,12.114784
1/5/2022 21:27,-24.44444444,74.3,10.416032,343,0,7,5568,0.005,11.176
1/5/2022 21:28,-24.44444444,74.3,10.28192,343.3,0,4,6167,0.005,11.667744
1/5/2022 21:29,-24.44444444,74.4,9.61136,345.7,0,2,7436,0.002,12.159488
1/5/2022 21:30,-24.38888889,74.6,10.147808,344.3,0,5,7740,0.003,11.62304
1/5/2022 21:31,-24.38888889,74.6,11.041888,341.9,0,3,7822,0.011,12.785344
1/5/2022 21:32,-24.33333333,74.6,11.176,342.4,0,9,7375,0.007,12.427712
1/5/2022 21:33,-24.38888889,74.6,10.863072,339.9,0,7,6975,0.007,12.159488
1/5/2022 21:34,-24.38888889,74.2,9.16432,343.3,0,4,6556,0,10.0584
1/5/2022 21:35,-24.38888889,74.2,10.371328,343.1,0,4,7940,0.002,11.935968
1/5/2022 21:36,-24.33333333,74,9.656064,344.5,0,2,9194,0.002,10.863072
1/5/2022 21:37,-24.33333333,73.6,9.209024,344.9,0,3,10559,0,10.28192
1/5/2022 21:38,-24.33333333,73.4,11.131296,343.9,0,12,10886,0.01,13.008864
1/5/2022 21:39,-24.33333333,73.2,12.159488,345.9,0,32,9855,0.033,13.768832
1/5/2022 21:40,-24.38888889,72.9,11.62304,343.4,0,13,7769,0.013,12.651232
1/5/2022 21:41,-24.38888889,72.8,11.354816,346.4,0,9,6344,0.011,12.919456
1/5/2022 21:42,-24.44444444,72.8,10.594848,346.6,0,15,5225,0.007,11.980672
1/5/2022 21:43,-24.44444444,73,10.460736,351.5,0,7,5769,0.003,11.176
1/5/2022 21:44,-24.44444444,73.1,9.924288,346.6,0,2,7565,0.001,11.041888
1/5/2022 21:45,-24.44444444,73.1,10.013696,346.7,0,13,8795,0.005,11.310112
1/5/2022 21:46,-24.44444444,73.3,9.477248,348.4,0,1,10190,0.001,11.131296
1/5/2022 21:47,-24.44444444,73.6,10.192512,344.3,0,6,11641,0.002,11.980672
1/5/2022 21:48,-24.44444444,73.7,10.147808,345.9,0,2,11678,0.004,11.757152
1/5/2022 21:49,-24.38888889,73.7,10.147808,343.9,0,7,11223,0.004,11.220704
1/5/2022 21:50,-24.38888889,73.8,9.745472,342.9,0,5,11147,0.002,10.72896
